vertex,dist
684,6038.545000
685,6275.240000
686,6315.866000
687,4970.586000
688,4899.740000
689,6218.524000
690,6037.376000
691,5263.454000
692,6763.485000
693,6336.423000
694,5324.775000
695,6115.334000
696,6730.620000
697,6374.949000
698,5898.036000
699,5236.773000
700,5836.386000
701,5321.459000
702,5383.347000
703,5774.990000
704,6330.657000
705,6545.399000
706,5654.294000
707,5457.326000
708,6397.003000
709,5860.400000
710,5938.878000
711,5462.446000
712,5993.668000
713,5981.693000
714,5952.699000
715,5320.053000
716,5882.571000
717,5825.549000
718,5753.847000
719,5681.889000
720,5609.864000
721,5538.203000
722,5466.117000
723,5403.043000
724,6128.512000
725,6031.598000
726,6089.588000
727,5568.337000
728,2883.979000
729,3058.527000
730,3719.087000
731,2951.818000
732,5608.045000
733,5694.195000
734,5563.002000
735,5848.307000
736,5404.806000
737,2900.815000
738,5291.744000
739,2651.570000
740,5411.273000
741,5901.587000
742,5859.201000
743,5812.759000
744,5728.468000
745,5684.437000
746,5639.960000
747,3272.197000
748,5593.784000
749,5974.030000
750,5548.759000
751,5929.959000
752,5053.934000
753,5406.256000
754,3135.729000
755,5813.814000
756,3379.584000
757,5852.042000
758,5375.961000
759,2958.554000
760,5213.970000
761,5893.572000
762,5054.804000
763,5015.074000
764,5931.522000
765,5155.059000
766,6140.161000
767,6166.438000
768,6129.045000
769,5754.659000
770,6089.496000
771,6047.959000
772,6074.803000
773,6052.548000
774,6002.240000
775,5963.755000
776,5837.602000
777,5465.785000
778,5324.991000
779,5640.763000
780,5700.087000
781,5579.259000
782,5507.431000
783,5360.131000
784,5217.249000
785,6580.454000
786,6523.117000
787,6231.790000
788,5997.466000
789,4799.804000
790,6724.362000
791,6713.402000
792,6685.158000
793,6260.320000
794,4774.668000
795,6078.520000
796,5814.111000
797,6298.567000
798,4702.327000
799,5750.836000
800,6120.178000
801,6603.316000
802,5678.513000
803,6642.395000
804,6698.900000
805,5462.076000
806,5389.644000
807,6561.312000
808,6086.818000
809,6024.824000
810,4895.485000
811,6551.651000
812,4840.210000
813,5959.714000
814,6202.355000
815,6442.478000
816,5184.695000
817,6416.326000
818,5112.969000
819,6484.592000
820,5464.558000
821,5392.951000
822,6441.988000
823,5520.154000
824,5567.439000
825,6122.527000
826,5632.376000
827,5104.352000
828,5997.591000
829,5049.071000
830,4987.310000
831,5044.671000
832,4877.130000
833,6474.639000
834,5618.668000
835,5638.016000
836,5321.535000
837,5394.427000
838,5704.984000
839,4904.257000
840,5773.680000
841,6060.944000
842,4902.527000
843,6199.658000
844,4929.871000
845,5260.855000
846,5395.260000
847,6060.280000
848,6030.160000
849,6051.566000
850,5991.941000
851,5918.766000
852,5224.091000
853,5379.047000
854,5295.069000
855,4612.588000
856,4943.027000
857,5140.139000
858,5094.039000
859,4776.488000
