vertex,dist
1321,4979.444000
1322,4432.594000
1323,4175.695000
1324,4172.282000
1325,5074.735000
1326,5094.258000
1327,4265.158000
1328,3068.781000
1329,5168.647000
1330,INF
1331,3563.079000
1332,2364.453000
1333,2381.353000
1334,INF
1335,1007.755000
1336,2241.351000
1337,2327.624000
1338,1263.693000
1339,2418.102000
1340,3529.084000
1341,1264.456000
1342,8047.530000
1343,7855.142000
1344,7837.219000
1345,7786.750000
1346,7902.819000
1347,4797.637000
1348,8290.800000
1349,7234.722000
1350,9197.333000
1351,12014.010000
1352,10069.674000
1353,INF
1354,2609.192000
1355,2591.059000
1356,2594.204000
1357,3514.237000
1358,3518.207000
1359,3525.918000
1360,9699.972000
1361,9689.591000
1362,11217.926000
1363,11399.015000
1364,12007.448000
1365,10387.010000
1366,11819.819000
1367,9185.776000
1368,9245.921000
1369,9506.361000
1370,INF
1371,INF
1372,INF
1373,15230.260000
1374,3335.335000
1375,785.306000
1376,2059.549000
1377,INF
1378,1452.308000
1379,1329.337000
1380,9761.609000
1381,8053.882000
1382,8101.385000
1383,5581.975000
1384,5566.085000
1385,5046.376000
1386,5063.403000
1387,5048.437000
1388,4753.145000
1389,4575.728000
1390,4846.107000
1391,4630.074000
1392,4654.376000
1393,4391.554000
1394,5322.772000
1395,4948.866000
1396,4649.189000
1397,INF
1398,4410.546000
1399,5378.469000
1400,5303.029000
1401,5412.399000
1402,5106.739000
1403,4927.890000
1404,4494.092000
1405,6032.809000
1406,2661.384000
1407,2628.400000
1408,3484.787000
1409,6248.343000
1410,2410.198000
1411,2290.602000
1412,2354.377000
1413,5888.867000
1414,5904.104000
1415,5415.338000
1416,5431.609000
1417,6268.920000
1418,5767.579000
1419,2430.021000
1420,2481.977000
1421,2179.927000
1422,1913.382000
1423,5166.479000
1424,1892.520000
1425,1563.298000
1426,1396.043000
1427,3221.186000
1428,567.433000
1429,1665.862000
1430,1822.934000
1431,INF
1432,1429.112000
1433,14241.844000
1434,441.681000
1435,7246.114000
1436,7270.793000
1437,7293.549000
1438,7353.538000
1439,7748.484000
1440,2505.783000
1441,3312.059000
1442,INF
1443,INF
1444,10252.677000
1445,10478.109000
1446,2251.135000
1447,2262.252000
1448,2304.819000
1449,3556.476000
1450,1229.191000
1451,7108.363000
1452,1345.209000
1453,2531.449000
1454,2471.643000
1455,2517.221000
1456,8193.529000
1457,8976.455000
1458,INF
1459,7432.206000
1460,7453.510000
1461,7217.462000
1462,6503.035000
1463,6615.383000
1464,7501.028000
1465,7504.176000
1466,8214.860000
1467,8191.103000
1468,8215.018000
1469,8053.522000
1470,8030.272000
1471,8085.168000
1472,8321.268000
1473,8088.594000
1474,8044.675000
1475,8581.617000
1476,8638.513000
1477,7769.260000
1478,7812.522000
1479,8813.058000
1480,8771.504000
1481,7780.224000
1482,7802.332000
1483,7805.390000
1484,3683.324000
1485,4634.212000
1486,3872.160000
1487,3801.882000
1488,3844.435000
1489,4035.548000
1490,4867.739000
1491,3865.306000
1492,3470.279000
1493,7925.056000
1494,8085.587000
1495,8964.290000
1496,9240.268000
1497,9713.023000
1498,9704.583000
1499,9698.427000
1500,9689.500000
1501,9877.248000
1502,9868.944000
1503,11094.515000
1504,9702.670000
1505,9692.847000
1506,9653.869000
1507,9656.035000
1508,9623.092000
1509,9637.024000
1510,9672.944000
1511,9689.268000
1512,9688.872000
1513,4293.788000
1514,8287.184000
1515,8262.995000
1516,7690.714000
1517,6300.689000
1518,6217.443000
1519,7601.650000
1520,7537.573000
1521,6454.790000
1522,6387.449000
1523,3693.844000
1524,3636.811000
1525,2467.213000
1526,2409.427000
1527,3597.188000
1528,3534.985000
1529,2564.384000
1530,2505.938000
1531,4283.851000
1532,4217.064000
1533,3147.101000
1534,3086.117000
1535,4573.272000
1536,4500.507000
1537,3776.904000
1538,3713.272000
1539,5117.444000
1540,5051.569000
1541,4479.894000
1542,4419.315000
1543,5084.315000
1544,5023.237000
1545,4941.722000
1546,4882.805000
1547,5720.616000
1548,5638.661000
1549,5549.019000
1550,5475.710000
1551,7751.741000
1552,3128.619000
1553,3853.153000
1554,3883.194000
1555,3878.952000
1556,1452.622000
1557,9264.004000
1558,9232.107000
1559,9205.383000
1560,9198.767000
1561,3885.769000
1562,4327.964000
1563,4314.277000
1564,4337.000000
1565,4352.317000
1566,4306.901000
1567,4009.556000
1568,4519.553000
1569,4533.647000
1570,4159.853000
1571,3898.012000
1572,4568.393000
1573,4552.183000
1574,4591.195000
1575,5079.036000
1576,5015.412000
1577,4870.591000
1578,4786.071000
1579,3591.814000
1580,3785.460000
1581,3714.885000
1582,4472.815000
1583,3489.848000
1584,3598.459000
1585,4591.815000
1586,3658.638000
1587,3506.840000
1588,3358.673000
1589,3640.459000
1590,4776.265000
1591,4855.382000
1592,4677.599000
1593,3581.463000
1594,3625.276000
1595,4631.629000
1596,4859.214000
1597,8609.610000
1598,8625.940000
1599,INF
1600,8278.912000
1601,8274.022000
1602,8760.899000
1603,6690.125000
1604,5411.813000
1605,5376.605000
1606,7844.588000
1607,5885.964000
1608,4027.629000
1609,2240.430000
1610,9468.726000
1611,9452.694000
1612,9410.520000
1613,9395.627000
1614,12627.625000
1615,11939.094000
1616,12248.685000
1617,11288.064000
1618,11778.996000
1619,11753.268000
1620,9414.366000
1621,9935.847000
1622,10275.672000
1623,10175.966000
1624,10032.218000
1625,9270.966000
1626,9267.581000
1627,INF
1628,2527.052000
1629,2195.762000
1630,2307.269000
1631,478.542000
1632,1687.494000
1633,3724.064000
1634,3097.042000
1635,8973.174000
1636,7460.716000
1637,7516.122000
1638,INF
1639,8035.371000
1640,8557.538000
1641,9600.888000
1642,9529.934000
1643,9666.325000
1644,9586.831000
1645,7907.760000
1646,8536.709000
1647,2603.713000
1648,3764.465000
1649,476.271000
1650,2194.002000
1651,1450.900000
1652,INF
1653,INF
1654,INF
1655,INF
1656,INF
1657,INF
1658,INF
1659,4290.741000
1660,7765.691000
1661,2557.433000
1662,5269.579000
1663,5259.098000
1664,5271.378000
1665,5282.400000
1666,2634.269000
1667,6347.797000
1668,5197.631000
1669,5564.878000
1670,INF
1671,4561.843000
1672,4545.164000
1673,1788.018000
1674,1767.720000
1675,1209.429000
1676,2235.205000
1677,INF
1678,2705.660000
1679,2703.056000
1680,2693.646000
1681,11935.613000
1682,11959.498000
1683,7813.890000
1684,4017.370000
1685,2619.142000
1686,4245.249000
1687,4195.365000
1688,4974.630000
